"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","8,146,854","8.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","70,245","3.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","1,199,521","6.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","13,202,993","4.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","184,558","5.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","2,904,027","11.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","19,868,415","8.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","10,845","9.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","37,086","4.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","40,067,039","5.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","637,931","5.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","8,453,875","8.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","80,771","4.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","1,273,529","7.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","13,542,550","5.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","201,685","6.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","3,051,203","12.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","20,022,212","8.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","45,164","25.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","76,460,501","0.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","323,127","2.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","38,905","11.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","33,553","4.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","1,829,326","3.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11191)","81,674","4.1"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)","301,160","5.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","1,446,492","3.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","2,001,560","3.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","1,480,077","7.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","2,339,359","1.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","1,975,772","7.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","494,883","1.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","14,940","20.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","421,042","5.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS","OPERATORS: (1 OPERATORS)","44,381,917","0.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS","OPERATORS: (2 OR MORE OPERATORS)","43,031,128","0.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS","OPERATORS: (ETHNICITY = HISPANIC)","584,765","4.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS","OPERATORS: (RACE = AMERICAN INDIAN OR ALASKA NATIVE, ALONE OR COMBINED WITH OTHER RACES)","305,398","2.1"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS","OPERATORS: (RACE = BLACK OR AFRICAN AMERICAN, ALONE OR COMBINED WITH OTHER RACES)","148,056","9.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS","OPERATORS: (RACE = NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER, ALONE OR COMBINED WITH OTHER RACES)","24,307","18.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS","OPERATORS: (RACE = WHITE, ALONE OR COMBINED WITH OTHER RACES)","87,203,003","0.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,677,157","2.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING))","8,453,650","3.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 25 TO 34)","736,055","6.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 35 TO 44)","1,291,614","4.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 45 TO 54)","2,367,918","3.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 55 TO 64)","2,395,191","2.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE GE 65)","1,621,443","3.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE LT 25)","41,429","8.0"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING)","78,959,395","0.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 25 TO 34)","4,306,296","3.1"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 35 TO 44)","9,700,774","1.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 45 TO 54)","22,165,042","0.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE 55 TO 64)","26,187,734","0.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE GE 65)","16,272,872","1.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, FARMING, AGE LT 25)","326,677","3.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (11 OR MORE YEARS)","78,982,418","0.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (6 TO 10 YEARS)","4,829,409","3.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","OPERATORS, PRINCIPAL, ON PRESENT OPERATION","OPERATORS, PRINCIPAL, ON PRESENT OPERATION: (LESS THAN 6 YEARS)","3,601,218","4.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION)","12,133,227","1.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","513,702","10.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","473,504","11.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","11,619,525","1.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","11,408,164","1.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","58,906,138","0.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","827,983","3.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","15,545,697","1.1"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","ORGANIZATION","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","12,490,353","1.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TENURE","TENURE: (FULL OWNER)","11,326,049","1.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TENURE","TENURE: (PART OWNER)","65,690,886","0.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TENURE","TENURE: (TENANT)","10,396,110","2.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","87,413,045","0.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (EXCL FAMILY FARMS)","5,530,000","1.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (1,000,000 TO 4,999,999 $))","32,212,779","3.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (150,000 TO 349,999 $), PRIMARY OCCUPATION, FARMING)","7,590,572","3.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (350,000 TO 999,999 $))","27,564,544","6.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (5,000,000 OR MORE $))","4,722,520","13.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 150,000 $), PRIMARY OCCUPATION, FARMING)","3,053,848","4.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), PRIMARY OCCUPATION, EXCL FARMING)","4,368,484","4.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TYPOLOGY","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), RETIREMENT)","2,370,298","2.7"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","17,514","1.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 TO 1,999 ACRES)","13,680","1.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","47,044","2.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 24.9 ACRES)","72,836","2.6"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","75,245","6.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","25,792","3.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (2,000 TO 2,999 ACRES)","2,469","2.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","45,635","3.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 99.9 ACRES)","101,838","1.5"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","48,492","2.1"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (3,000 TO 4,999 ACRES)","985","3.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (5,000 OR MORE ACRES)","380","14.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","56,203","2.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 OR MORE ACRES)","50,119","1.8"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","32,605","2.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","44,025","2.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","3,026","3.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","25,773","3.4"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","25,154","2.1"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","24,215","1.9"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","18,515","6.3"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","31,541","2.2"
"CENSUS","2012","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","16,598","7.1"
